,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2844,0,1,1,0,34,1,2,1,2,0,0,0,2,2,0,1,2,1577,3003,1
886,0,1,0,0,67,1,0,1,0,0,2,0,2,0,0,1,2,1286,4975,0
6948,0,0,0,0,42,1,0,1,2,0,2,2,2,2,1,1,2,68,4000,0
5457,0,0,1,1,3,1,0,0,2,0,0,0,0,0,0,0,0,700,4788,0
4833,0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,3,328,6044,0
3609,0,0,0,0,58,1,2,1,0,2,2,0,2,2,1,1,2,73,5170,0
4665,0,0,1,1,64,0,1,0,2,2,0,0,0,0,2,0,0,514,2083,0
2506,0,1,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,382,1305,0
3999,0,1,0,0,12,1,0,1,0,0,0,0,0,0,0,1,2,1011,569,1
6671,0,0,1,0,55,1,0,1,0,2,0,2,2,2,2,1,3,1,4937,0
3747,0,0,1,1,34,1,2,0,0,2,0,2,0,0,0,1,3,819,1877,0
4811,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,1,3,629,1530,1
6506,0,0,0,0,5,1,2,1,0,0,0,0,0,2,0,1,2,1291,223,1
5664,0,1,0,0,2,1,0,1,0,0,2,0,0,2,0,1,1,1291,6253,1
5084,0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,0,348,3845,0
2382,0,0,0,0,22,0,1,0,2,2,0,2,0,0,1,0,1,538,164,0
1435,0,1,1,0,62,1,2,1,2,2,2,0,2,2,0,1,1,176,5632,0
3902,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,447,2506,0
1247,0,0,1,1,17,1,2,1,0,2,2,0,0,0,1,0,0,1262,1667,0
2514,0,1,0,0,18,1,2,1,0,2,0,0,0,2,0,1,2,1391,1803,1
1007,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,2,998,354,1
4770,0,0,1,1,56,1,0,2,1,1,1,1,1,1,1,0,3,327,6421,0
5856,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,3,602,3994,0
6100,0,1,1,0,22,1,2,1,0,0,2,0,2,2,0,1,0,1566,2550,1
2064,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,0,324,4969,0
5558,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,283,6225,0
6079,0,0,1,0,18,1,2,0,0,2,0,0,0,0,0,0,2,745,672,0
1985,0,0,1,1,4,0,1,0,0,2,0,0,0,0,0,0,3,434,2682,1
294,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,327,1823,0
1547,0,0,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,142,5422,1
2012,0,0,1,0,42,1,2,1,2,2,2,0,2,0,0,1,2,1561,3859,1
3329,0,0,1,0,10,1,0,0,0,0,0,2,0,0,0,1,3,686,6341,0
2403,0,0,1,0,69,1,0,0,2,2,2,2,2,2,1,1,0,1295,4943,0
6163,0,0,1,0,11,1,2,1,0,2,0,0,0,2,0,1,2,1379,1091,0
3508,0,0,0,0,68,1,2,1,2,2,2,2,2,2,2,1,0,244,5990,0
2719,0,1,1,1,52,1,0,0,2,0,0,2,2,2,2,1,1,1065,3484,0
4521,0,0,1,0,41,0,1,0,2,2,0,0,2,0,0,0,2,620,1687,0
5150,0,0,1,0,12,1,0,2,1,1,1,1,1,1,0,0,0,335,3657,0
6412,0,0,1,1,70,1,0,1,2,2,2,2,2,2,2,1,0,156,5858,0
556,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,331,1492,0
4795,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,0,349,43,1
2469,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,333,4906,0
5289,0,0,0,0,58,1,2,1,2,2,2,2,2,2,1,1,3,266,5496,0
2604,0,0,0,0,22,1,2,1,0,0,2,0,2,2,0,0,0,11,2485,0
2139,0,0,0,0,67,1,0,0,0,0,0,0,2,2,0,1,2,966,3895,0
4311,0,0,0,0,67,0,1,0,0,2,0,0,0,2,0,1,1,548,2531,1
3930,0,0,1,1,64,1,2,1,2,0,2,2,2,2,1,1,2,176,5654,0
2396,0,1,1,0,32,1,2,1,2,2,0,0,0,2,1,0,1,1492,3110,0
317,0,0,1,1,32,1,0,0,2,2,0,2,2,2,1,0,1,1210,2658,1
5233,0,0,1,0,71,1,0,1,0,2,2,0,2,2,0,0,2,23,6184,1
4036,0,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,3,338,3426,0
1711,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,1,1,384,1231,0
3387,0,0,0,0,67,1,0,2,1,1,1,1,1,1,0,0,3,346,989,0
4549,0,0,0,1,9,1,2,1,0,2,2,2,0,0,0,1,1,1449,997,0
5295,0,1,1,0,46,1,2,1,2,2,2,0,2,2,0,0,0,164,4513,0
974,0,0,1,1,55,1,0,0,0,2,0,2,2,2,2,1,1,1130,3872,0
4135,0,0,1,1,30,1,2,0,2,2,2,2,2,2,2,1,1,1451,2932,0
5613,0,0,1,1,70,1,2,0,2,2,2,2,0,0,2,1,0,1028,4338,0
1355,0,0,0,0,72,1,0,2,1,1,1,1,1,1,0,1,2,323,1311,0
6589,0,0,1,0,65,1,2,2,1,1,1,1,1,1,2,0,1,412,1513,0
1640,0,0,1,1,67,1,0,2,1,1,1,1,1,1,1,0,3,346,616,0
3160,0,0,1,1,66,0,1,0,2,2,2,2,0,0,2,0,0,633,2712,0
849,0,0,1,1,70,1,2,0,2,2,2,2,2,2,2,0,1,1393,5214,0
1914,0,0,0,0,23,1,2,0,0,0,0,2,2,0,0,0,2,924,1249,0
1596,0,0,1,0,12,1,0,1,0,0,0,0,0,0,0,1,2,1026,369,0
1913,0,0,0,0,62,1,2,1,0,2,2,0,2,0,1,1,2,1502,5022,0
6872,0,0,1,0,60,1,0,1,2,0,2,0,0,0,1,1,1,1227,4377,0
2736,0,1,1,0,57,1,2,1,0,2,0,0,0,2,0,0,2,1386,4427,0
726,0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,3,420,4948,0
53,0,1,1,0,71,1,2,1,0,2,0,0,0,0,0,1,1,1217,5113,1
1796,0,0,1,0,16,1,2,0,0,0,0,2,2,2,0,1,1,1084,1119,0
2800,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,340,3758,0
936,0,0,1,1,0,1,0,0,2,2,2,0,2,2,2,0,3,1221,0,0
5806,0,0,0,1,12,1,0,2,1,1,1,1,1,1,0,1,2,325,3035,1
824,0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,1,1,412,1011,0
4321,0,1,0,0,6,1,2,1,0,0,2,0,0,0,0,1,0,1211,111,0
3401,0,0,0,0,52,1,0,2,1,1,1,1,1,1,2,1,0,324,161,0
1389,0,1,1,0,28,1,2,1,0,2,2,0,0,2,0,1,2,1477,2799,1
884,0,0,1,1,44,0,1,0,2,0,0,2,0,0,1,1,1,509,1313,0
3415,0,0,1,1,65,1,2,1,0,0,0,0,2,0,1,1,2,1260,4696,1
1463,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,0,2,1027,2437,1
6740,0,1,0,0,35,1,0,1,2,2,0,0,0,0,0,1,1,1188,2812,1
4068,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,1,3,323,2359,0
2108,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,608,1781,0
6981,0,0,0,0,71,1,0,0,0,2,0,2,2,0,0,1,2,941,4599,0
963,0,1,0,0,52,1,2,0,2,0,2,2,0,2,2,0,0,1077,3465,0
2632,0,0,0,0,51,1,0,0,0,2,2,0,0,2,2,1,3,927,3126,0
431,0,0,1,1,70,0,1,0,2,2,2,2,2,2,2,1,1,936,4044,0
4388,0,0,0,0,9,1,0,2,1,1,1,1,1,1,2,0,3,321,3098,0
145,0,0,1,1,62,1,2,1,2,2,0,2,2,0,2,1,1,1566,5168,0
5909,0,0,0,0,48,1,2,1,0,2,0,0,0,0,1,1,3,1208,3651,0
3500,0,0,1,0,54,1,2,1,0,2,2,0,0,2,1,1,2,1478,4645,0
2050,0,0,1,0,69,0,1,0,2,2,2,2,0,0,2,1,0,641,2931,0
5608,0,0,1,1,5,1,0,0,2,0,0,2,0,0,1,0,0,746,5526,0
5454,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1010,5447,1
2424,0,0,0,0,53,1,2,1,2,2,2,0,2,2,2,1,0,232,5193,1
1262,0,0,1,0,4,1,0,0,0,2,0,0,0,0,0,1,2,705,4995,0
4792,0,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,119,5488,1
7011,0,0,0,0,34,1,0,0,2,2,0,2,0,0,0,1,3,855,2360,1
244,0,1,0,0,5,1,0,0,0,2,2,0,0,0,0,1,2,759,5674,0
6828,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,314,1637,0
4572,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,2,117,5166,0
2032,0,0,1,0,7,1,0,1,0,0,0,0,2,2,0,0,2,1360,713,1
6488,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1009,5446,1
5563,0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,336,6174,0
6987,0,1,0,0,29,1,2,1,2,2,2,0,2,2,1,1,2,157,3209,0
1804,0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,0,3,346,5607,0
4346,0,0,1,0,37,1,2,0,2,2,0,2,0,0,0,1,1,959,2371,0
2461,0,0,0,0,68,1,0,2,1,1,1,1,1,1,1,0,0,327,623,0
310,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,318,1480,0
3521,0,0,1,1,53,1,0,0,2,2,0,0,0,0,1,0,2,732,2654,0
1131,0,0,1,0,6,1,2,0,2,0,0,0,2,0,0,1,0,926,6426,1
4111,0,0,0,0,15,1,0,0,0,2,2,0,2,0,1,0,0,937,817,0
2769,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,328,2565,1
4459,0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,1,5,2,1
4278,0,0,1,0,43,1,0,1,0,2,2,0,2,2,1,1,2,1532,3975,0
5290,0,0,1,1,69,0,1,0,2,2,0,2,2,2,2,0,0,841,3516,0
7026,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,1,0,593,3448,1
5217,0,0,0,0,2,1,2,2,1,1,1,1,1,1,0,1,3,386,2347,0
2667,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,0,1,265,6182,0
6387,0,0,1,0,29,1,0,0,0,2,0,2,0,0,0,0,2,800,1431,0
934,0,0,0,0,4,0,1,0,2,0,0,2,0,0,1,1,3,474,3699,0
2419,0,0,0,0,3,1,0,0,0,0,2,2,0,0,1,0,0,739,5213,0
5704,0,0,1,0,11,1,2,1,0,0,0,0,2,0,0,1,2,1336,1013,0
4232,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1018,5455,1
628,0,1,0,0,70,1,2,1,0,2,2,2,2,2,2,0,2,218,5993,0
4430,0,0,1,1,26,1,0,0,2,2,0,2,0,0,0,0,0,875,1436,0
390,0,0,0,0,20,1,2,1,0,0,0,0,2,2,0,1,0,1504,2243,0
6862,0,1,0,0,34,1,2,1,0,0,2,0,0,2,0,1,2,1374,3204,1
400,0,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,0,328,5062,0
5135,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,328,1489,0
6752,0,0,0,0,4,0,1,0,2,0,2,2,0,2,2,0,3,677,4583,0
6937,0,0,0,0,21,0,1,0,0,0,2,2,0,0,0,1,3,508,6470,0
3642,0,1,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,76,2711,0
5208,0,0,1,1,6,1,0,0,2,2,0,2,0,0,0,0,0,836,5920,0
5319,0,1,1,0,70,1,2,1,2,0,2,2,2,2,2,1,3,183,6048,0
6832,0,0,1,1,49,1,0,2,1,1,1,1,1,1,2,0,3,351,278,0
1750,0,0,0,0,46,1,0,1,0,0,2,2,0,2,2,1,0,1391,3666,0
6805,0,1,1,0,68,1,2,1,0,2,0,2,2,2,1,1,0,105,5620,0
5767,0,0,1,0,62,1,0,0,0,0,0,2,2,0,2,1,1,843,3265,0
4062,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1029,5511,1
338,0,0,0,0,30,1,0,1,0,2,0,0,2,2,0,1,1,1488,3087,0
215,0,0,1,0,53,0,1,0,2,2,2,0,2,2,0,1,0,824,2976,0
3663,0,0,0,0,72,1,0,1,0,0,0,0,2,2,0,1,3,1365,5950,0
6437,0,0,1,1,11,1,2,2,1,1,1,1,1,1,2,1,0,394,3952,0
3894,0,0,1,0,65,1,2,1,2,2,2,2,2,2,2,0,3,301,6010,0
329,0,1,0,0,9,1,2,1,0,0,2,0,0,0,0,1,1,1254,869,0
6721,0,0,1,1,44,1,2,0,0,2,0,2,2,2,2,0,0,1190,3346,0
3115,0,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,1288,113,1
2322,0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,1,342,52,0
4197,0,0,0,1,15,1,2,1,0,0,0,0,0,2,0,1,2,1294,1371,0
171,0,0,1,0,12,1,2,1,0,0,2,2,2,2,0,1,2,82,2066,1
4203,0,0,0,1,67,1,0,2,1,1,1,1,1,1,1,0,3,334,6468,0
4226,0,0,1,0,23,1,2,1,0,0,0,0,0,0,0,1,2,1128,2216,1
938,0,0,1,0,62,1,2,1,0,2,2,2,2,2,1,1,1,151,5585,0
60,0,0,1,0,42,1,2,1,0,0,2,0,2,2,0,1,2,10,3985,0
2120,0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,353,384,0
1524,0,0,0,0,60,1,2,1,0,2,2,2,2,2,0,1,1,185,5522,0
481,0,0,1,0,43,0,1,0,2,0,2,0,0,2,0,1,0,615,1763,1
750,0,0,0,0,20,1,0,0,2,2,0,0,0,0,0,1,3,797,1134,0
6613,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,3,341,5090,0
4501,0,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,1,347,5837,0
4853,0,0,0,0,49,1,0,1,0,2,2,2,0,2,1,1,1,1481,4273,0
2711,0,0,1,1,21,1,0,1,0,0,0,0,2,2,1,1,0,1399,2247,1
1136,0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,1,333,382,0
6200,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,323,411,0
4124,0,1,1,0,11,1,2,1,0,0,0,0,2,2,0,1,2,1491,1286,0
2866,0,0,0,0,4,1,0,1,0,2,0,0,0,2,0,1,2,1291,35,0
6333,0,1,0,0,57,1,2,1,0,0,2,2,2,2,1,1,2,114,5181,1
2969,0,0,1,1,62,1,2,1,2,0,2,2,2,2,2,0,2,175,5688,0
2953,0,0,1,1,13,1,2,1,0,2,2,0,2,2,0,1,0,111,1874,1
454,0,0,1,0,58,1,2,2,1,1,1,1,1,1,2,0,3,384,769,0
609,0,1,1,0,62,1,2,1,2,0,2,0,2,2,0,0,0,99,5368,1
4263,0,0,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,270,6143,0
4826,0,1,0,0,71,1,2,1,0,2,2,0,2,2,0,1,2,104,6129,1
5968,0,0,0,0,4,1,2,0,0,0,0,2,2,2,1,0,3,1092,6271,1
2074,0,1,0,0,38,1,0,1,2,2,0,2,2,2,0,1,1,153,3911,1
4052,0,1,0,0,24,0,1,0,0,0,2,0,2,0,0,1,2,552,322,1
1622,0,0,1,0,41,1,0,0,2,2,0,2,0,2,1,0,3,1031,2810,0
2089,0,0,0,0,46,0,1,0,0,2,2,2,0,0,2,0,1,542,1535,0
3924,0,0,1,1,43,1,2,1,0,0,0,0,0,2,1,1,3,1245,3446,1
2175,0,0,0,0,24,1,0,1,0,0,0,2,2,0,0,0,2,1302,2214,1
74,0,0,0,1,23,1,0,0,2,0,0,2,0,2,0,1,0,922,1295,0
5634,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,331,1492,1
6946,0,0,0,1,43,0,1,0,0,2,2,0,0,2,0,0,1,620,1738,0
2657,0,0,0,0,22,1,2,0,2,0,0,0,0,2,0,1,2,953,1514,0
3180,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,3,333,5091,0
2076,0,0,0,0,6,1,0,0,0,0,0,2,0,2,1,0,1,830,5880,0
441,0,1,0,0,44,1,2,1,2,0,0,0,2,2,0,0,1,30,4290,0
2051,0,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,3,321,631,0
2541,0,0,1,1,70,0,1,0,2,0,2,0,2,2,2,1,1,739,3376,0
1301,0,0,1,1,63,1,0,0,2,2,0,2,0,0,2,1,1,814,3269,0
236,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,1,3,441,2583,0
2599,0,0,0,0,70,1,0,0,2,2,2,2,0,2,2,1,1,1072,4406,0
2573,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,758,4491,1
3186,0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,339,303,0
3953,0,1,0,0,56,1,0,1,0,0,2,0,0,0,0,0,2,1099,3689,1
2768,0,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,327,2251,0
4831,0,0,0,0,10,0,1,0,2,2,0,2,0,0,1,1,3,550,5579,0
2761,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,489,2857,1
4688,0,1,1,0,68,1,2,1,2,0,0,0,0,2,0,1,2,1414,5196,0
5399,0,0,0,0,46,1,0,2,1,1,1,1,1,1,1,0,0,328,6507,0
5660,0,0,0,1,39,1,2,0,0,2,0,0,2,2,1,1,3,1157,3005,0
1555,0,0,1,0,49,1,0,1,2,2,2,0,2,2,1,1,0,116,4762,1
6800,0,0,1,0,6,1,0,1,2,2,0,2,2,2,1,0,3,113,636,1
4802,0,0,0,0,21,1,0,0,0,2,0,2,0,0,0,0,0,756,935,0
6600,0,0,1,1,23,0,1,0,2,0,0,0,0,0,0,0,1,443,6347,1
4841,0,0,0,0,17,1,0,1,2,0,0,0,2,2,0,1,2,1484,1924,0
3594,0,0,0,0,72,0,1,0,0,2,0,0,0,2,0,0,2,560,3108,0
513,0,0,0,0,52,1,2,1,0,2,0,2,2,2,0,1,0,103,4852,0
3695,0,0,1,1,26,1,2,1,0,2,0,0,2,2,0,1,2,1563,2681,0
4242,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,328,1489,0
3156,0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,314,3913,0
2198,0,0,1,1,9,1,2,0,0,0,2,2,0,0,1,1,3,884,140,0
943,0,0,1,0,70,0,1,0,2,2,2,2,2,2,2,0,0,942,4170,0
5005,0,0,1,0,33,1,0,1,2,0,2,2,2,2,1,1,1,88,3528,1
4277,0,0,0,0,56,1,0,2,1,1,1,1,1,1,0,1,3,352,176,0
164,0,0,1,1,3,1,0,2,1,1,1,1,1,1,1,0,3,345,1966,0
5619,0,1,1,0,13,1,0,1,0,0,0,0,2,2,1,1,0,1417,1427,0
5207,0,1,1,0,17,0,1,0,0,0,2,0,0,2,0,1,1,558,6404,1
6399,0,0,0,0,51,1,2,1,0,0,0,0,0,0,0,1,2,1074,3539,0
6531,0,0,0,0,18,1,0,0,0,2,0,2,0,2,0,1,0,948,1167,0
3300,0,0,1,1,27,1,0,2,1,1,1,1,1,1,1,0,3,335,4774,0
3310,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,1173,5910,1
327,0,1,0,0,12,1,0,1,0,0,0,0,0,0,0,1,2,1026,708,1
4408,0,0,1,1,70,1,2,0,2,0,2,0,2,0,2,1,0,1047,4256,0
832,0,0,1,1,68,1,0,0,2,2,2,2,0,2,1,0,1,1093,4374,0
3079,0,0,0,0,34,1,0,0,0,2,0,0,2,2,0,1,0,992,2258,1
5297,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,1,0,340,182,0
6166,0,0,1,1,25,1,2,1,0,0,2,2,2,2,0,1,2,78,2823,1
54,0,1,1,1,57,1,0,0,2,2,2,2,0,2,1,1,1,1108,3782,0
4064,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,683,4226,0
1901,0,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,2,336,2249,0
4873,0,0,0,0,67,1,0,2,1,1,1,1,1,1,0,0,3,319,813,0
4895,0,1,1,0,39,1,0,1,2,2,0,2,0,0,0,1,2,1302,3166,0
3293,0,0,0,0,45,1,2,0,0,2,0,0,0,2,0,1,2,912,3190,0
2161,0,0,0,0,12,1,0,1,0,0,2,0,0,0,0,1,2,1127,1056,1
5083,0,0,1,1,35,1,0,0,2,2,0,2,0,2,0,1,3,1045,2460,0
5961,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,510,3036,0
285,0,0,0,0,15,1,2,1,0,0,0,0,0,0,1,1,1,1131,1316,0
6959,0,0,0,0,32,1,0,1,0,0,0,0,2,2,1,1,3,1379,2899,0
2332,0,0,1,0,42,1,0,0,2,0,2,0,2,0,1,1,1,952,2624,0
2717,0,0,1,1,70,1,2,0,2,2,2,2,2,2,2,0,0,1448,5338,0
722,0,0,1,1,34,1,2,1,0,0,0,0,0,2,0,1,2,1318,3267,1
951,0,0,0,0,71,1,0,1,0,2,0,0,0,0,0,0,2,1123,4467,0
2262,0,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,1208,845,1
5781,0,0,0,0,20,1,0,1,0,0,2,2,0,2,0,1,2,1381,2020,0
5479,0,0,0,0,72,1,0,1,0,0,0,0,0,0,0,0,2,1000,5212,0
1724,0,0,1,0,23,1,2,1,0,0,0,0,2,2,0,0,2,1490,2374,0
341,0,0,1,0,69,1,2,0,2,2,2,2,2,2,2,0,1,1314,5054,0
3701,0,0,1,1,20,1,2,2,1,1,1,1,1,1,2,0,2,386,5830,0
4243,0,0,0,1,35,1,0,0,2,0,0,2,2,0,0,1,1,914,2113,0
3432,0,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,1488,5415,0
6361,0,0,0,0,67,1,0,0,0,0,2,2,0,2,0,0,0,895,3573,0
6943,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,458,2593,1
5280,0,0,1,1,27,1,2,0,0,0,2,2,2,2,1,1,2,1187,2186,0
3572,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,1194,2319,0
5299,0,1,1,0,21,1,2,1,0,0,0,2,2,2,0,1,1,25,2438,1
1990,0,1,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,1294,641,1
5298,0,1,1,0,57,1,2,1,0,2,2,0,2,2,0,1,2,112,5160,0
4971,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,324,3330,0
5034,0,1,1,1,43,0,1,0,0,2,0,0,0,0,1,0,0,447,703,0
6424,0,0,1,0,70,0,1,0,0,2,2,0,2,2,2,1,2,747,3365,1
6426,0,0,0,0,36,1,0,0,0,0,0,2,0,0,1,0,0,681,1661,0
536,0,0,1,0,60,1,2,1,0,2,0,0,0,0,0,1,0,1235,4257,0
5032,0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,1380,109,0
4212,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,1409,6325,1
201,0,0,0,0,6,1,0,1,0,2,0,2,0,0,0,1,1,1205,218,0
2708,0,1,0,0,5,1,2,1,2,0,0,0,2,2,0,1,2,16,564,1
4021,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,343,1616,1
6290,0,0,1,0,69,1,2,1,0,0,0,0,2,2,2,1,0,1466,5254,1
2872,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,0,2,361,33,0
1645,0,1,0,0,37,1,2,1,0,0,0,0,2,0,0,1,2,1292,3068,1
3417,0,0,1,1,71,1,0,0,0,2,0,2,0,0,0,0,0,789,3424,0
2861,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,1243,6060,1
3368,0,0,0,0,41,1,2,1,0,2,2,0,0,2,1,1,2,1475,3753,0
3533,0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1,3,329,1584,0
3449,0,0,1,1,48,1,2,1,0,2,2,0,2,0,1,1,1,1506,4209,0
126,0,1,0,0,20,1,2,1,0,0,2,0,0,0,0,1,2,1165,1755,1
3531,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,0,1,320,2547,0
827,0,0,1,1,6,1,2,2,1,1,1,1,1,1,0,0,3,407,3204,0
984,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,371,1165,0
7000,0,0,0,0,64,1,0,2,1,1,1,1,1,1,1,0,2,344,625,0
2188,0,0,0,0,22,0,1,0,0,0,0,2,0,0,0,1,2,467,6380,0
2443,0,0,1,1,70,1,2,1,2,2,2,0,2,2,2,0,1,179,5956,0
345,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,1059,5622,0
4807,0,0,0,1,28,1,2,1,2,2,2,2,2,2,2,1,1,279,3371,0
3205,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,297,6139,0
6746,0,0,1,1,34,1,0,0,0,2,0,2,0,0,0,0,3,793,1988,1
4106,0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,1463,1901,1
6296,0,1,1,0,25,0,1,0,2,2,2,0,0,2,1,1,1,688,1032,0
793,0,0,0,1,28,1,0,0,2,0,2,2,2,0,2,0,1,975,1973,0
6968,0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,0,1099,1192,1
2674,0,1,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,334,6346,0
2891,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,1198,5972,1
2371,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,410,2156,0
5831,0,0,0,0,72,1,0,1,0,0,0,0,2,2,0,1,0,1413,6053,1
2853,0,0,0,0,57,1,2,1,0,0,2,0,0,0,1,1,0,1188,4035,0
5754,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,0,314,3867,0
4612,0,0,0,1,62,0,1,0,0,2,0,2,2,0,2,0,3,614,2536,0
1857,0,0,1,0,62,1,0,0,2,0,2,2,0,0,2,0,1,826,3300,0
2645,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,329,1490,0
2243,0,1,1,0,63,1,2,1,0,2,0,0,2,2,0,1,2,16,5312,0
419,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,1117,5769,1
1254,0,1,1,0,51,1,0,1,0,0,2,2,2,0,2,0,1,1373,4060,0
477,0,0,1,1,67,1,0,0,2,2,2,2,2,0,0,1,2,1125,4597,0
2035,0,0,0,1,38,1,0,0,2,2,0,0,0,2,0,1,2,911,2380,0
6479,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,763,4558,1
5788,0,0,1,0,34,0,1,0,0,0,0,0,0,0,0,1,2,399,6512,0
5567,0,1,0,0,44,1,2,1,2,2,2,2,0,2,1,0,0,55,4339,0
2626,0,0,1,0,57,0,1,0,2,2,2,0,0,2,1,0,2,681,2518,0
5765,0,1,1,0,65,1,2,1,2,2,0,0,0,2,1,1,1,1522,5252,1
1970,0,0,1,0,67,1,0,1,0,0,0,0,2,0,0,1,2,1226,4753,1
3110,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,315,1477,0
